,w_model,baseline
943,1.8,3.8400000000000003
944,3.8600000000000003,2.8600000000000003
945,3.4800000000000004,0.8
946,5.2,5.510000000000001
947,1.3,1.68
948,7.74,3.6
949,4.53,3.8999999999999995
950,5.66,1.1
951,2.4000000000000004,1.27
952,5.920000000000001,1.0
953,1.7,1.8800000000000001
954,2.7,1.1
955,1.94,6.3500000000000005
956,4.36,0.6
957,3.2900000000000005,1.1
958,3.49,3.1799999999999997
959,2.47,2.7299999999999995
960,4.6000000000000005,0.79
961,3.7300000000000004,5.7700000000000005
962,4.48,4.25
963,3.4800000000000004,3.2100000000000004
964,2.0500000000000003,1.5
965,2.5300000000000002,3.3099999999999996
966,2.3400000000000003,3.2100000000000004
967,3.6,2.9499999999999997
968,5.41,1.5
969,4.7,3.5399999999999996
970,0.5,6.45
971,2.5,4.2700000000000005
972,2.8400000000000003,3.1000000000000005
973,4.28,0.7
974,3.9,3.2299999999999995
975,4.74,0.5
976,2.6600000000000006,3.5999999999999996
977,4.53,4.07
978,1.8,4.6
979,3.7100000000000004,3.0300000000000002
980,2.0700000000000003,1.08
981,4.0600000000000005,3.1
982,4.3100000000000005,3.96
983,2.7500000000000004,4.89
984,3.6900000000000004,3.28
985,2.4,4.279999999999999
986,1.1,3.2100000000000004
987,5.54,3.3899999999999997
988,4.4,5.4
989,4.75,5.5
990,3.6,4.12
991,0.3,2.7
992,0.4,3.5399999999999996
993,1.1,2.3099999999999996
994,3.6,0.8500000000000001
995,1.43,3.8000000000000003
996,5.090000000000001,1.6600000000000001
997,6.260000000000001,3.3700000000000006
998,1.43,2.3699999999999997
999,3.45,3.1
1000,3.6,2.3699999999999997
1001,2.74,3.4200000000000004
1002,3.0900000000000003,3.5199999999999996
1003,2.9100000000000006,3.1400000000000006
1004,1.1,3.1500000000000004
1005,3.9300000000000006,3.0799999999999996
1006,3.6,1.8
1007,3.6100000000000003,4.96
1008,3.0,3.8000000000000003
1009,6.140000000000001,2.3
1010,0.6,6.54
1011,2.2,5.82
1012,2.3200000000000003,3.2
1013,6.930000000000001,3.2199999999999998
1014,2.3,3.1600000000000006
1015,2.22,2.3
1016,2.6100000000000003,1.3
1017,2.3,3.5199999999999996
1018,1.7,3.7500000000000004
1019,0.6299999999999999,6.3
1020,2.7,1.1
1021,4.010000000000001,2.4599999999999995
1022,3.22,4.66
1023,4.71,4.55
1024,3.0,3.5199999999999996
1025,2.6,3.8899999999999997
1026,3.9800000000000004,1.11
1027,4.2,4.8100000000000005
1028,1.8399999999999999,4.859999999999999
1029,3.4000000000000004,3.7199999999999998
1030,3.1900000000000004,4.01
1031,3.6,3.5
1032,6.7700000000000005,1.8
1033,3.3,3.51
1034,4.54,4.220000000000001
1035,5.04,3.2900000000000005
1036,2.9800000000000004,2.53
1037,3.2,4.670000000000001
1038,3.7800000000000002,4.74
1039,2.74,2.7
1040,2.74,3.1499999999999995
1041,2.9200000000000004,3.2900000000000005
1042,2.9,1.64
1043,2.7700000000000005,4.420000000000001
1044,3.4,2.53
1045,4.28,2.6
1046,6.2,1.8800000000000001
1047,2.9,3.0199999999999996
1048,2.5400000000000005,3.3900000000000006
1049,3.3200000000000003,3.1300000000000003
1050,3.8200000000000003,5.430000000000001
1051,3.2600000000000002,2.4
1052,2.7100000000000004,2.3099999999999996
1053,3.6500000000000004,3.4699999999999998
1054,2.9200000000000004,1.95
1055,3.3,2.1899999999999995
1056,4.5,2.4799999999999995
1057,0.6,2.3099999999999996
1058,2.4100000000000006,4.680000000000001
1059,2.4,4.29
1060,1.5,3.4699999999999998
1061,0.8,3.0599999999999996
1062,3.3300000000000005,4.11
1063,1.77,4.38
1064,4.9,2.2199999999999998
1065,2.1,1.29
1066,4.630000000000001,4.989999999999999
1067,2.1,4.71
1068,1.6099999999999999,1.52
1069,4.220000000000001,2.2499999999999996
1070,3.5300000000000002,0.14
1071,1.3699999999999999,3.7600000000000002
1072,1.5,2.3199999999999994
1073,1.1,4.2
1074,1.9,1.8499999999999999
1075,2.4300000000000006,3.3
1076,2.7800000000000002,3.8
1077,3.8,1.0
1078,2.95,3.5999999999999996
1079,3.24,2.0
1080,3.7100000000000004,3.5999999999999996
1081,2.1,2.5100000000000002
1082,3.8800000000000003,4.1
1083,3.0900000000000003,3.7099999999999995
1084,6.33,1.55
1085,3.3,2.2899999999999996
1086,3.2900000000000005,4.159999999999999
1087,2.8400000000000003,3.26
1088,3.7,2.2899999999999996
1089,4.470000000000001,3.8
1090,3.9100000000000006,2.6499999999999995
1091,2.4300000000000006,2.7600000000000002
1092,3.1300000000000003,3.2100000000000004
1093,2.9,3.3900000000000006
1094,5.29,2.5900000000000003
1095,3.2,1.8
1096,3.5900000000000003,2.2899999999999996
1097,3.7,4.23
1098,3.1,4.6
1099,2.9,2.95
1100,1.3,4.1899999999999995
1101,4.170000000000001,3.4400000000000004
1102,2.7700000000000005,3.5199999999999996
1103,3.5500000000000003,2.9299999999999997
1104,4.300000000000001,2.9299999999999997
1105,2.0,5.44
1106,3.6,2.0900000000000003
1107,4.32,4.16
1108,3.6200000000000006,3.5900000000000003
1109,6.74,2.4
1110,2.6300000000000003,2.4599999999999995
1111,2.8000000000000003,3.5400000000000005
1112,3.1100000000000003,2.9999999999999996
1113,3.0600000000000005,4.16
1114,2.0800000000000005,2.9599999999999995
1115,3.0,0.79
1116,3.3900000000000006,1.16
1117,3.5200000000000005,2.9599999999999995
1118,2.1300000000000003,1.4
1119,3.0300000000000002,1.03
1120,4.840000000000001,1.1500000000000001
1121,3.1700000000000004,3.9
1122,2.8800000000000003,2.6
1123,4.65,0.7
1124,4.0200000000000005,5.340000000000001
1125,3.1200000000000006,3.0199999999999996
1126,3.5,2.1300000000000003
1127,2.1,2.1599999999999997
1128,6.12,2.6600000000000006
1129,3.6,3.2500000000000004
1130,2.0400000000000005,3.3499999999999996
1131,4.04,2.1
1132,4.550000000000001,4.49
1133,3.9400000000000004,2.53
1134,3.8600000000000003,4.6899999999999995
1135,3.2300000000000004,4.779999999999999
1136,4.78,4.0
1137,4.96,1.9
1138,2.9800000000000004,1.4000000000000001
1139,3.9,1.72
1140,3.0000000000000004,3.6
1141,2.8600000000000003,2.1599999999999997
1142,2.1700000000000004,3.0199999999999996
1143,2.7,1.4000000000000001
1144,2.8,2.8900000000000006
1145,3.74,3.45
1146,4.19,4.1
1147,3.45,3.4
1148,1.9,2.6299999999999994
1149,3.1200000000000006,3.1799999999999997
1150,4.28,3.2399999999999998
1151,3.6700000000000004,3.6300000000000003
1152,0.6,2.7
1153,1.96,2.8700000000000006
1154,3.3300000000000005,3.1
1155,3.9,3.7100000000000004
1156,4.800000000000001,3.2399999999999998
1157,3.8,4.54
1158,5.220000000000001,2.6
1159,3.2300000000000004,2.8299999999999996
1160,4.380000000000001,2.8599999999999994
1161,4.380000000000001,1.1
1162,2.3800000000000003,2.7
1163,5.54,2.7499999999999996
1164,2.5900000000000003,0.93
1165,3.2300000000000004,1.7
1166,3.6,4.550000000000001
1167,3.96,5.32
1168,1.4,3.7399999999999998
1169,3.3400000000000003,3.9200000000000004
1170,2.7600000000000002,3.6199999999999997
1171,1.4,3.1600000000000006
1172,2.7100000000000004,2.7499999999999996
1173,2.0400000000000005,2.4600000000000004
1174,1.0,0.41
1175,0.3,1.21
1176,2.0,2.8200000000000003
1177,4.15,2.0
1178,4.380000000000001,3.9800000000000004
1179,5.0600000000000005,3.1200000000000006
1180,1.3,3.3099999999999996
1181,3.0400000000000005,2.7800000000000002
1182,1.4,3.0199999999999996
1183,1.3,2.1800000000000006
1184,2.7,0.8500000000000001
1185,3.9800000000000004,3.0599999999999996
1186,2.5900000000000003,3.3199999999999994
1187,2.5,0.77
1188,2.8900000000000006,5.8500000000000005
1189,2.3200000000000003,1.66
1190,3.2100000000000004,4.109999999999999
1191,2.4600000000000004,3.3199999999999994
1192,1.9,2.1800000000000006
1193,2.1,3.6100000000000003
1194,3.6,3.5800000000000005
1195,1.26,3.4999999999999996
1196,3.2,2.4300000000000006
1197,5.12,3.0699999999999994
1198,3.5800000000000005,3.7
1199,5.9,3.2099999999999995
1200,3.8600000000000003,2.2600000000000002
1201,1.6,3.5999999999999996
1202,3.2800000000000002,1.9
1203,4.74,0.39
1204,3.0,4.23
1205,4.800000000000001,2.6999999999999997
1206,3.9,2.2899999999999996
1207,5.3,0.8
1208,4.260000000000001,4.1
1209,3.4300000000000006,2.7
1210,3.1,4.03
1211,3.7,2.8999999999999995
1212,5.340000000000001,2.2800000000000002
1213,2.5700000000000003,3.0
1214,1.6,3.4
1215,4.73,2.6
1216,3.1500000000000004,1.8
1217,6.2,4.32
1218,2.5100000000000002,2.8299999999999996
1219,2.8700000000000006,4.609999999999999
1220,0.3,3.4300000000000006
1221,2.3400000000000003,4.609999999999999
1222,1.3,5.220000000000001
1223,2.2,3.7
1224,2.0300000000000002,3.1899999999999995
1225,1.46,2.01
1226,2.3,3.2299999999999995
1227,3.8000000000000003,4.0
1228,4.050000000000001,3.3999999999999995
1229,4.08,3.6600000000000006
1230,2.5400000000000005,2.4999999999999996
1231,1.9,4.01
1232,4.91,0.13
1233,3.8400000000000003,4.1499999999999995
1234,2.4200000000000004,2.7399999999999998
1235,3.6400000000000006,2.1
1236,1.94,4.01
1237,4.23,0.45
1238,2.6900000000000004,4.819999999999999
1239,3.8400000000000003,2.4699999999999998
1240,5.340000000000001,4.090000000000001
1241,2.3,3.6800000000000006
1242,3.2100000000000004,1.3900000000000001
1243,3.8900000000000006,2.78
1244,1.8299999999999998,3.9599999999999995
1245,5.6,5.4
1246,2.3,1.5
1247,4.050000000000001,4.1
1248,3.1200000000000006,4.010000000000001
1249,2.4400000000000004,3.6000000000000005
1250,4.5200000000000005,5.5600000000000005
1251,3.2600000000000002,5.04
1252,5.04,3.5900000000000003
1253,3.4600000000000004,3.03
1254,2.6700000000000004,4.329999999999999
1255,2.3,3.2
1256,3.6300000000000003,5.04
1257,2.9,3.9
1258,3.72,2.4199999999999995
1259,4.66,3.1899999999999995
1260,4.4,2.8500000000000005
1261,2.49,4.66
1262,4.41,2.4199999999999995
1263,4.1,4.37
1264,3.3,2.9399999999999995
1265,3.7,4.140000000000001
1266,3.8600000000000003,3.4399999999999995
1267,4.21,3.6100000000000003
1268,2.1,3.9199999999999995
1269,1.42,3.1
1270,1.18,2.1900000000000004
1271,2.8,4.19
1272,5.7,1.24
1273,4.15,3.6900000000000004
1274,4.390000000000001,0.7
1275,5.45,5.04
1276,2.3600000000000003,4.55
1277,3.6,0.76
1278,0.6,2.0599999999999996
1279,1.1,4.5600000000000005
1280,2.8,1.7
1281,4.79,4.3
1282,2.2600000000000002,3.2499999999999996
1283,4.800000000000001,1.2
1284,4.19,3.0900000000000003
1285,4.69,3.9599999999999995
1286,1.5,1.46
1287,3.6300000000000003,4.0
1288,1.8,1.7
1289,1.68,3.9499999999999997
1290,1.1,3.28
1291,3.3000000000000003,3.1600000000000006
1292,2.9,2.8
1293,4.49,4.47
1294,2.9600000000000004,3.9499999999999997
1295,3.9000000000000004,3.28
1296,2.2,2.9600000000000004
1297,4.74,0.54
1298,5.6,0.8500000000000001
1299,2.7600000000000002,2.8900000000000006
1300,3.4,1.7
1301,2.9000000000000004,0.54
1302,3.4600000000000004,3.8000000000000003
1303,4.0600000000000005,2.76
1304,3.1400000000000006,1.4
1305,1.9899999999999998,3.1800000000000006
1306,1.9,1.2
1307,2.2,3.1999999999999997
1308,3.2,6.2
1309,2.8300000000000005,3.9799999999999995
1310,2.5,3.4799999999999995
1311,2.3,4.26
1312,4.23,3.9799999999999995
1313,3.8600000000000003,1.31
1314,2.4000000000000004,4.56
1315,3.24,4.260000000000001
1316,0.9,3.6200000000000006
1317,3.2,1.46
1318,4.4,4.1899999999999995
1319,4.8,6.2
1320,3.8300000000000005,4.319999999999999
1321,3.2300000000000004,2.6199999999999997
1322,5.5,0.9
1323,1.1,1.1
1324,2.8200000000000003,0.65
1325,3.6800000000000006,3.9
1326,2.4100000000000006,3.6
1327,5.49,3.9400000000000004
1328,1.6,4.1
1329,4.0,2.3699999999999997
1330,1.45,4.37
1331,3.49,3.45
1332,3.1,0.9600000000000001
1333,4.430000000000001,1.85
1334,3.6800000000000006,1.9300000000000002
1335,3.3,2.8299999999999996
1336,3.5,2.8
1337,4.15,2.2100000000000004
1338,4.050000000000001,3.1699999999999995
1339,3.5700000000000003,4.71
1340,3.6700000000000004,2.5399999999999996
1341,1.69,2.8699999999999997
1342,3.0,4.7
1343,2.5600000000000005,1.94
1344,3.0100000000000002,2.4099999999999997
1345,1.6,4.1499999999999995
1346,6.58,2.0699999999999994
1347,3.8400000000000003,4.79
1348,4.15,2.4099999999999997
1349,1.9,2.0699999999999994
1350,4.470000000000001,0.38
1351,1.9,2.8
1352,1.6199999999999999,2.2700000000000005
1353,3.2700000000000005,1.78
1354,4.0,0.6
1355,2.7,2.6
1356,2.5200000000000005,2.53
1357,4.140000000000001,1.78
1358,4.08,2.8999999999999995
1359,4.44,4.64
1360,3.47,2.53
1361,1.1,4.27
1362,1.5,4.56
1363,3.1700000000000004,2.3099999999999996
1364,1.7,1.3599999999999999
1365,5.23,4.329999999999999
1366,4.3,2.78
1367,0.6299999999999999,2.5700000000000003
1368,5.640000000000001,2.3799999999999994
1369,0.3,5.12
1370,4.890000000000001,1.4
1371,1.3,3.8599999999999994
1372,3.1,4.02
1373,1.29,1.4100000000000001
1374,2.1,1.32
1375,1.22,2.5899999999999994
1376,3.2,3.6
1377,3.8,1.32
1378,3.4,3.1499999999999995
1379,3.4200000000000004,4.8100000000000005
1380,2.3,3.5
1381,2.1,2.9
1382,5.45,1.82
1383,5.24,2.95
1384,1.6,0.9
1385,2.4,1.55
1386,1.78,1.1500000000000001
1387,2.9300000000000006,5.050000000000001
1388,1.7,2.5
1389,2.6600000000000006,4.41
1390,1.4,2.9199999999999995
1391,3.0,3.6299999999999994
1392,3.1,2.7499999999999996
1393,4.12,3.1400000000000006
1394,4.46,3.8699999999999997
1395,3.1800000000000006,3.9
1396,3.0400000000000005,5.04
1397,2.6200000000000006,4.68
1398,0.9,0.77
1399,1.5799999999999998,2.8
1400,2.9100000000000006,2.7
1401,3.1,3.4399999999999995
1402,5.2,2.3
1403,2.8800000000000003,4.54
1404,3.1900000000000004,3.03
1405,1.81,4.08
1406,1.5,4.68
1407,2.4,3.7900000000000005
1408,1.8499999999999999,3.4399999999999995
1409,1.7,3.03
1410,2.5,2.4399999999999995
1411,3.5400000000000005,2.5199999999999996
1412,3.0300000000000002,1.04
1413,3.7700000000000005,4.46
1414,3.0300000000000002,3.6599999999999997
1415,2.72,1.3
1416,3.5600000000000005,3.0
1417,4.61,2.5
1418,4.21,2.1
1419,2.2,4.43
1420,3.2500000000000004,3.6400000000000006
1421,1.7,1.75
1422,1.1,3.5700000000000003
1423,1.0,3.5800000000000005
1424,3.0900000000000003,1.44
1425,1.4,4.23
1426,3.2600000000000002,4.55
1427,4.46,2.9499999999999997
1428,4.96,2.3499999999999996
1429,4.19,0.8700000000000001
1430,2.3,5.19
1431,4.9,2.2
1432,3.6800000000000006,2.9
1433,2.4,4.54
1434,3.1400000000000006,2.0599999999999996
1435,2.8,2.7
1436,3.3500000000000005,2.9200000000000004
1437,3.4000000000000004,4.79
1438,4.8100000000000005,3.8499999999999996
1439,2.5,2.4599999999999995
1440,3.0700000000000003,3.5400000000000005
1441,1.7,3.4699999999999998
1442,3.1400000000000006,2.4599999999999995
1443,2.4800000000000004,0.23000000000000004
1444,2.5200000000000005,1.44
1445,3.6800000000000006,1.78
1446,3.4,5.8
1447,2.4300000000000006,3.6200000000000006
1448,3.6,2.6800000000000006
1449,3.3800000000000003,2.7199999999999998
1450,3.0600000000000005,3.2
1451,3.2900000000000005,0.92
1452,5.28,2.9
1453,1.3,4.07
1454,4.16,3.8200000000000003
1455,2.7900000000000005,0.92
1456,2.5300000000000002,2.3
1457,4.33,2.3
1458,3.3900000000000006,2.4
1459,2.2500000000000004,1.6099999999999999
1460,3.7,5.29
1461,3.96,3.9000000000000004
1462,2.1300000000000003,1.35
1463,3.0900000000000003,0.93
1464,2.8000000000000003,2.8300000000000005
1465,4.32,1.1
1466,4.23,2.1199999999999997
1467,3.8500000000000005,2.1800000000000006
1468,3.7300000000000004,2.9799999999999995
1469,3.0,3.8000000000000003
1470,3.0,4.050000000000001
1471,0.6,1.8
1472,3.6,4.4399999999999995
1473,3.3700000000000006,2.9799999999999995
1474,3.6,0.8500000000000001
1475,6.4,1.55
1476,1.1,0.69
1477,5.16,3.7700000000000005
1478,2.3,2.7
1479,5.550000000000001,2.2
1480,3.9000000000000004,1.0
1481,5.220000000000001,3.9899999999999998
1482,3.0900000000000003,3.3499999999999996
1483,1.9,3.7499999999999996
1484,4.19,4.5600000000000005
1485,5.08,3.6199999999999997
1486,4.0,1.33
1487,4.32,1.52
1488,3.8800000000000003,4.25
1489,1.8499999999999999,4.58
1490,3.7,0.6
1491,2.7300000000000004,1.22
1492,3.2900000000000005,5.55
1493,3.8200000000000003,1.8
1494,3.2900000000000005,4.880000000000001
1495,0.8899999999999999,3.6
1496,1.8,2.76
1497,1.67,3.3500000000000005
1498,3.4,0.9600000000000001
1499,2.9,1.9200000000000002
1500,1.9699999999999998,3.0199999999999996
1501,1.5799999999999998,3.8
1502,3.7,2.7
1503,0.9,0.38
1504,2.3700000000000006,0.3
1505,3.0300000000000002,1.9200000000000002
1506,1.8,1.3
1507,6.2,3.4300000000000006
1508,1.7,1.7
1509,3.4000000000000004,2.9899999999999998
1510,2.95,0.9
1511,2.0500000000000003,4.199999999999999
1512,0.7999999999999999,3.0899999999999994
1513,3.0200000000000005,4.1899999999999995
1514,0.4,0.55
1515,4.04,1.18
1516,2.3800000000000003,1.04
1517,2.6300000000000003,3.0799999999999996
1518,4.0,2.0
1519,2.7900000000000005,1.8
1520,2.95,3.2699999999999996
1521,3.8100000000000005,4.8
1522,3.6600000000000006,4.36
1523,3.9,2.9800000000000004
1524,2.6400000000000006,4.8100000000000005
1525,3.0800000000000005,3.0900000000000003
1526,1.71,2.9400000000000004
1527,3.72,3.01
1528,2.2600000000000002,4.46
1529,2.7,2.2
1530,0.9,4.1
1531,1.1,1.9000000000000001
1532,3.5700000000000003,2.8
1533,2.5800000000000005,3.8800000000000003
1534,2.95,2.2
1535,2.0,2.7199999999999998
1536,2.6,4.36
1537,2.0700000000000003,2.0
1538,2.5300000000000002,3.7100000000000004
1539,3.1,5.0
1540,3.1,1.9000000000000001
1541,3.5300000000000002,4.5
1542,4.130000000000001,3.8999999999999995
1543,2.3,3.2
1544,4.220000000000001,2.8599999999999994
1545,1.9,2.8599999999999994
1546,2.4,3.1499999999999995
1547,3.1500000000000004,3.2700000000000005
1548,2.3800000000000003,3.3899999999999997
1549,3.9100000000000006,2.8599999999999994
1550,2.3200000000000003,2.6400000000000006
1551,6.61,0.87
1552,4.21,4.4
1553,2.7500000000000004,2.1
1554,3.49,3.01
1555,0.7,3.3899999999999997
1556,3.8,2.45
1557,2.5,5.25
1558,1.2,3.7
1559,3.9800000000000004,2.9299999999999997
1560,1.3,4.04
1561,3.6,5.090000000000001
1562,3.0,4.38
1563,4.74,2.8299999999999996
1564,3.6000000000000005,2.26
1565,3.1,2.3999999999999995
1566,3.2600000000000002,4.8500000000000005
1567,2.8200000000000003,3.7499999999999996
1568,2.8200000000000003,4.52
1569,3.8600000000000003,4.38
1570,5.98,2.9200000000000004
1571,2.4800000000000004,3.03
1572,5.62,3.9
1573,4.83,3.3
1574,2.3600000000000003,2.8699999999999997
1575,1.9,2.53
1576,3.2700000000000005,3.7499999999999996
1577,3.4100000000000006,2.53
1578,6.57,1.62
1579,3.8400000000000003,3.9199999999999995
1580,4.890000000000001,1.87
1581,3.3500000000000005,4.550000000000001
1582,3.2,3.55
1583,3.74,3.3099999999999996
1584,4.91,2.28
1585,3.7100000000000004,2.8699999999999997
1586,2.3,1.9300000000000002
1587,3.4200000000000004,0.14999999999999997
1588,2.2,4.61
1589,3.74,6.64
1590,1.5,5.34
1591,3.1,2.8800000000000003
1592,3.8400000000000003,3.2500000000000004
1593,4.0,1.8
1594,2.9,3.3199999999999994
1595,2.2,4.5200000000000005
1596,1.9,3.8599999999999994
1597,2.99,3.2699999999999996
1598,4.28,3.8
1599,0.38,1.68
1600,4.16,1.9
1601,0.8,3.8599999999999994
1602,0.59,3.9099999999999997
1603,2.9600000000000004,6.130000000000001
1604,4.5600000000000005,1.4100000000000001
1605,4.180000000000001,4.420000000000001
1606,3.5300000000000002,2.6700000000000004
1607,1.5,2.6999999999999997
1608,2.2300000000000004,1.5899999999999999
1609,1.81,2.6999999999999997
1610,4.7,3.4299999999999997
1611,4.090000000000001,2.4
1612,3.2900000000000005,4.3999999999999995
1613,3.6600000000000006,3.7
1614,3.4100000000000006,3.5100000000000002
1615,4.260000000000001,4.28
1616,4.15,1.6600000000000001
1617,3.3700000000000006,2.7
1618,3.1700000000000004,3.51
1619,4.670000000000001,4.0
1620,3.8700000000000006,4.31
1621,2.5,2.7900000000000005
1622,2.9400000000000004,3.1099999999999994
1623,3.3800000000000003,2.4799999999999995
1624,3.7100000000000004,1.4
1625,3.8300000000000005,3.8300000000000005
1626,3.4200000000000004,1.31
1627,5.130000000000001,2.8400000000000003
1628,4.87,2.8700000000000006
1629,3.7,2.6699999999999995
1630,4.49,0.17
1631,3.6500000000000004,2.9999999999999996
1632,2.2,1.4
1633,2.7,3.3500000000000005
1634,4.5,3.4
1635,2.2,2.7100000000000004
1636,5.08,3.3399999999999994
1637,4.3,0.15000000000000002
1638,2.1,0.79
1639,2.9200000000000004,2.1699999999999995
1640,1.3699999999999999,3.2499999999999996
1641,2.2,1.2
1642,4.32,5.23
1643,4.45,1.8
1644,3.9400000000000004,4.23
1645,4.5200000000000005,2.5999999999999996
1646,3.7,2.2
1647,3.6200000000000006,0.6100000000000001
1648,5.470000000000001,2.8300000000000005
1649,4.3,5.1499999999999995
1650,4.44,2.6299999999999994
1651,3.1200000000000006,4.010000000000001
1652,2.6700000000000004,3.3099999999999996
1653,2.1700000000000004,3.4099999999999997
1654,3.9000000000000004,1.72
1655,5.99,1.5
1656,1.8,2.7600000000000002
1657,3.1500000000000004,2.3
1658,4.8500000000000005,3.7899999999999996
1659,3.8100000000000005,2.1300000000000003
1660,5.71,3.7899999999999996
1661,0.69,4.91
1662,3.7100000000000004,4.57
1663,4.23,2.9800000000000004
1664,3.2,2.7499999999999996
1665,6.130000000000001,2.8100000000000005
1666,1.8,3.2299999999999995
1667,5.0,3.8599999999999994
1668,3.8600000000000003,3.4099999999999997
1669,2.3,3.9699999999999998
1670,4.82,4.1499999999999995
1671,2.5,2.49
1672,1.92,3.8699999999999997
1673,2.5300000000000002,2.4300000000000006
1674,1.5,3.7
1675,3.5400000000000005,1.0
1676,4.4,1.9
1677,2.3600000000000003,3.6599999999999997
1678,1.77,3.0799999999999996
1679,3.4300000000000006,1.79
1680,4.82,2.4300000000000006
1681,4.37,3.22
1682,3.4300000000000006,3.3600000000000003
1683,3.1000000000000005,4.41
1684,1.44,1.98
1685,4.25,1.47
1686,2.5200000000000005,1.78
1687,1.8,0.3
1688,1.8499999999999999,4.130000000000001
1689,3.6600000000000006,0.26
1690,3.5600000000000005,5.21
1691,4.23,1.7
1692,0.9,3.1800000000000006
1693,3.3700000000000006,2.4
1694,3.4200000000000004,1.8
1695,1.5,3.9299999999999997
1696,3.6500000000000004,4.6
1697,3.7,2.6400000000000006
1698,1.53,1.28
1699,4.170000000000001,1.9699999999999998
1700,5.04,3.3900000000000006
1701,2.8,3.2100000000000004
1702,0.7,5.079999999999999
1703,3.7300000000000004,0.17
1704,3.3600000000000003,1.77
1705,6.5,3.4000000000000004
1706,3.1000000000000005,3.8600000000000003
1707,2.0000000000000004,0.27
1708,2.95,2.7299999999999995
1709,3.9,2.4100000000000006
1710,2.5,2.3
1711,1.72,4.130000000000001
1712,5.73,4.6
1713,0.9,2.9399999999999995
1714,3.7600000000000002,2.5899999999999994
1715,1.7,4.18
1716,4.74,1.33
1717,3.4100000000000006,4.4799999999999995
1718,4.75,2.9200000000000004
1719,2.99,3.7
1720,3.2100000000000004,0.27
1721,3.9300000000000006,4.63
1722,4.11,1.2
1723,1.4,1.86
1724,3.9300000000000006,3.6099999999999994
1725,6.07,3.4899999999999998
1726,3.4,4.9
1727,2.7500000000000004,3.4000000000000004
1728,1.5,1.96
1729,3.72,1.05
1730,2.9,4.449999999999999
1731,4.6,1.91
1732,3.5600000000000005,4.279999999999999
1733,4.340000000000001,2.8699999999999997
1734,1.8299999999999998,4.43
1735,3.8000000000000003,2.8699999999999997
1736,6.7,4.279999999999999
1737,4.98,3.4699999999999998
1738,3.6100000000000003,4.449999999999999
1739,2.4,0.13
1740,4.75,5.43
1741,4.07,0.6900000000000001
1742,4.2,4.67
1743,6.5200000000000005,2.6499999999999995
1744,7.0200000000000005,6.44
1745,4.49,2.7099999999999995
1746,2.2800000000000002,3.6700000000000004
1747,3.9,3.8
1748,4.1000000000000005,2.7099999999999995
1749,3.4000000000000004,2.3899999999999997
1750,3.8,3.6200000000000006
1751,3.47,4.98
1752,1.64,5.760000000000001
1753,4.970000000000001,2.6699999999999995
1754,2.8500000000000005,4.54
1755,1.7,1.21
1756,3.3,2.6
1757,1.4,2.8999999999999995
1758,3.0800000000000005,4.1
1759,3.0100000000000002,2.9000000000000004
1760,3.6300000000000003,4.5
1761,0.9,2.3399999999999994
1762,0.6599999999999999,3.3400000000000003
1763,1.3,3.2399999999999998
1764,2.1,3.7500000000000004
1765,1.9,4.2299999999999995
1766,3.6700000000000004,3.5699999999999994
1767,3.6500000000000004,4.69
1768,3.49,4.43
1769,1.5,4.319999999999999
1770,4.0600000000000005,3.8000000000000003
1771,2.5800000000000005,1.61
1772,2.3600000000000003,4.44
1773,5.4,3.1
1774,2.8,2.3
1775,0.34,4.06
1776,3.8,2.72
1777,3.2700000000000005,3.2199999999999998
1778,2.0300000000000002,2.6300000000000003
1779,1.8,3.6899999999999995
1780,2.6000000000000005,4.06
1781,3.6600000000000006,1.85
1782,4.07,3.3900000000000006
1783,2.7100000000000004,3.4899999999999998
1784,2.3800000000000003,2.03
1785,3.3500000000000005,3.4399999999999995
1786,2.0900000000000003,5.0
1787,6.15,1.03
1788,4.0,3.0000000000000004
1789,5.430000000000001,1.6
1790,1.77,4.5
1791,4.6,2.6
1792,5.0600000000000005,2.6599999999999997
1793,4.180000000000001,2.5400000000000005
1794,1.7,0.35
1795,2.1,1.97
1796,4.0,4.300000000000001
1797,3.1500000000000004,0.5900000000000001
1798,6.5200000000000005,4.27
1799,4.04,3.3499999999999996
1800,4.46,2.0000000000000004
1801,2.3,3.3299999999999996
1802,1.98,5.5200000000000005
1803,3.8900000000000006,2.5
1804,1.96,3.0700000000000003
1805,1.4,2.03
1806,2.8400000000000003,2.47
1807,1.8,2.0600000000000005
1808,2.6,2.6
1809,1.5,1.6
1810,3.6100000000000003,2.9100000000000006
1811,3.7900000000000005,2.7100000000000004
1812,2.8,2.0900000000000003
1813,3.9000000000000004,4.159999999999999
1814,3.74,1.6099999999999999
1815,3.7900000000000005,3.01
1816,3.9300000000000006,2.95
1817,4.58,1.95
1818,4.19,0.48
1819,1.3,3.7199999999999998
1820,2.3600000000000003,1.55
1821,4.6,1.3800000000000001
1822,2.5500000000000003,2.9599999999999995
1823,2.8700000000000006,0.5
1824,2.99,1.46
1825,2.2,3.3999999999999995
1826,2.8300000000000005,3.1600000000000006
1827,2.0,3.8200000000000003
1828,3.2700000000000005,2.7
1829,4.99,2.9599999999999995
1830,0.5,3.55
1831,2.95,3.8299999999999996
1832,2.9400000000000004,3.0900000000000003
1833,2.9100000000000006,3.7099999999999995
1834,2.2,1.39
