,w_model,baseline
917,1.3,0.8099999999999999
918,6.140000000000001,3.6499999999999995
919,3.1,3.7399999999999998
920,4.45,3.5999999999999996
921,1.63,2.9499999999999997
922,4.670000000000001,2.8
923,3.5600000000000005,2.4799999999999995
924,4.44,1.1300000000000001
925,2.9,6.44
926,4.66,4.409999999999999
927,4.15,2.7
928,3.2700000000000005,0.72
929,2.7,3.4499999999999997
930,1.8,4.409999999999999
931,2.6000000000000005,2.8700000000000006
932,2.5500000000000003,3.0599999999999996
933,3.9800000000000004,3.8099999999999996
934,1.25,2.5999999999999996
935,3.8000000000000003,4.03
936,5.41,6.49
937,2.5500000000000003,1.0
938,3.3600000000000003,2.5399999999999996
939,1.5,0.39
940,3.47,1.3
941,2.6400000000000006,4.529999999999999
942,3.7,4.44
943,3.0300000000000002,1.0
944,3.7,2.1
945,3.8100000000000005,2.9600000000000004
946,3.3700000000000006,4.74
947,4.2,3.9999999999999996
948,3.2300000000000004,4.19
949,3.0100000000000002,0.16000000000000003
950,4.1,0.5700000000000001
951,2.1000000000000005,3.6800000000000006
952,2.1,1.8
953,3.8,0.4
954,2.3200000000000003,2.4399999999999995
955,3.8900000000000006,3.1
956,3.74,3.3500000000000005
957,4.3,2.7300000000000004
958,2.1,4.609999999999999
959,2.45,3.5399999999999996
960,3.8600000000000003,2.1000000000000005
961,3.72,3.1299999999999994
962,3.9100000000000006,3.1999999999999997
963,4.590000000000001,4.340000000000001
964,5.2700000000000005,4.36
965,3.47,2.0599999999999996
966,4.7,1.1300000000000001
967,4.680000000000001,4.27
968,1.3599999999999999,2.3099999999999996
969,1.3599999999999999,2.0400000000000005
970,1.1,3.1299999999999994
971,6.7,4.180000000000001
972,2.1900000000000004,4.1
973,0.6399999999999999,3.0999999999999996
974,4.46,3.5300000000000002
975,3.72,3.0999999999999996
976,1.9,3.5199999999999996
977,2.9000000000000004,2.3099999999999996
978,2.3100000000000005,3.5500000000000003
979,2.6200000000000006,4.25
980,3.0,2.9999999999999996
981,1.67,2.4899999999999998
982,2.74,0.36
983,3.3400000000000003,1.3
984,2.3700000000000006,4.53
985,3.0500000000000003,5.7700000000000005
986,3.5,2.9999999999999996
987,3.9,1.31
988,2.5,5.170000000000001
989,3.7500000000000004,3.3400000000000003
990,3.5500000000000003,3.5599999999999996
991,2.8,3.1799999999999997
992,2.4600000000000004,2.4899999999999998
993,2.3700000000000006,3.03
994,2.3600000000000003,3.1799999999999997
995,1.7,1.55
996,3.4400000000000004,1.95
997,4.130000000000001,3.5599999999999996
998,2.1100000000000003,4.27
999,2.0000000000000004,3.7900000000000005
1000,3.0,3.7
1001,2.74,4.27
1002,1.5,4.180000000000001
1003,1.5,3.5599999999999996
1004,3.2300000000000004,3.5899999999999994
1005,3.6,3.47
1006,4.640000000000001,3.03
1007,3.6000000000000005,3.2300000000000004
1008,2.6700000000000004,3.5599999999999996
1009,2.6,0.36
1010,3.2,4.1
1011,1.0,3.1299999999999994
1012,3.6300000000000003,1.1800000000000002
1013,3.9,3.6400000000000006
1014,4.4,2.53
1015,2.6200000000000006,1.7
1016,1.6,4.3
1017,3.0800000000000005,3.1299999999999994
1018,3.47,2.5000000000000004
1019,4.4,3.8799999999999994
1020,4.12,3.6400000000000006
1021,3.3800000000000003,3.7199999999999998
1022,3.9700000000000006,3.1
1023,4.010000000000001,1.0
1024,4.4,0.95
1025,2.7500000000000004,5.21
1026,4.41,5.21
1027,4.6000000000000005,2.2
1028,4.1,2.7
1029,4.0,2.3799999999999994
1030,1.4,2.8400000000000003
1031,2.6,3.53
1032,3.0600000000000005,3.3
1033,1.88,1.7
1034,3.2900000000000005,3.7099999999999995
1035,5.07,2.9299999999999997
1036,4.3,3.74
1037,3.47,5.37
1038,3.1000000000000005,2.6999999999999997
1039,1.7,4.54
1040,2.3700000000000006,2.55
1041,3.0300000000000002,1.94
1042,2.9,3.7299999999999995
1043,5.1000000000000005,2.6999999999999997
1044,1.13,2.55
1045,1.3,3.2399999999999998
1046,4.36,3.1900000000000004
1047,2.8400000000000003,2.7500000000000004
1048,2.6100000000000003,2.55
1049,4.73,3.7299999999999995
1050,1.4,3.8799999999999994
1051,2.5,3.9000000000000004
1052,5.2,1.51
1053,3.1,2.2300000000000004
1054,3.1500000000000004,2.8899999999999997
1055,2.8400000000000003,3.4199999999999995
1056,2.7500000000000004,3.6500000000000004
1057,2.4000000000000004,3.6299999999999994
1058,4.1,4.0
1059,2.4,4.119999999999999
1060,2.0600000000000005,2.7600000000000002
1061,4.5,3.6500000000000004
1062,2.45,4.449999999999999
1063,1.66,2.9799999999999995
1064,2.47,3.4799999999999995
1065,2.9400000000000004,4.67
1066,2.5100000000000002,4.109999999999999
1067,2.2,2.9
1068,3.2,1.73
1069,7.41,1.0699999999999998
1070,2.3,2.5
1071,1.8599999999999999,1.5
1072,1.94,4.859999999999999
1073,5.28,4.36
1074,4.390000000000001,1.1
1075,3.7600000000000002,5.109999999999999
1076,1.6,0.35
1077,2.6,3.3299999999999996
1078,3.3,2.3
1079,3.9200000000000004,3.5000000000000004
1080,4.36,1.1
1081,4.41,4.819999999999999
1082,1.7,2.0
1083,3.5200000000000005,3.8199999999999994
1084,2.74,1.77
1085,3.1200000000000006,2.8
1086,2.0900000000000003,3.4
1087,3.8,4.489999999999999
1088,3.3300000000000005,1.6
1089,4.4,3.8100000000000005
1090,1.41,2.9
1091,2.0900000000000003,4.68
1092,3.6400000000000006,3.6300000000000003
1093,4.0,4.489999999999999
1094,3.9100000000000006,3.6999999999999997
1095,3.6,2.7900000000000005
1096,3.0200000000000005,3.4999999999999996
1097,3.3100000000000005,3.6999999999999997
1098,2.97,2.6699999999999995
1099,4.87,2.9000000000000004
1100,1.17,3.2
1101,1.9,3.7300000000000004
1102,4.420000000000001,3.8099999999999996
1103,3.6900000000000004,2.9
1104,4.340000000000001,3.8099999999999996
1105,4.46,1.73
1106,4.3,4.71
1107,2.5,4.359999999999999
1108,3.2300000000000004,3.6100000000000003
1109,5.7700000000000005,2.01
1110,1.9,1.9100000000000001
1111,4.7,2.4199999999999995
1112,3.1800000000000006,2.6699999999999995
1113,3.6700000000000004,1.52
1114,5.6,3.3799999999999994
1115,4.510000000000001,2.1599999999999997
1116,3.4800000000000004,4.51
1117,2.3,4.300000000000001
1118,3.0,2.4699999999999998
1119,3.1100000000000003,3.5200000000000005
1120,2.8600000000000003,3.9
1121,3.0800000000000005,2.2099999999999995
1122,4.2,2.4699999999999998
1123,2.9,2.8699999999999997
1124,2.7800000000000002,4.03
1125,2.8,2.6899999999999995
1126,3.0100000000000002,4.47
1127,1.9,2.6899999999999995
1128,4.3,0.3
1129,3.72,4.22
1130,2.7,2.6199999999999997
1131,3.0000000000000004,1.3
1132,5.3500000000000005,4.46
1133,3.6200000000000006,2.4
1134,3.6,1.48
1135,5.0200000000000005,3.2
1136,2.2,2.0599999999999996
1137,3.1400000000000006,3.3599999999999994
1138,2.6500000000000004,4.49
1139,3.0200000000000005,2.05
1140,4.630000000000001,0.24
1141,2.2600000000000002,0.33
1142,2.0800000000000005,1.47
1143,3.45,1.73
1144,4.36,3.4999999999999996
1145,2.3,4.1
1146,2.6300000000000003,2.4099999999999997
1147,4.3500000000000005,2.4099999999999997
1148,2.9100000000000006,2.8299999999999996
1149,3.99,4.1899999999999995
1150,2.8700000000000006,3.3100000000000005
1151,4.3,4.13
1152,4.1,0.75
1153,2.6,4.13
1154,1.8,1.9200000000000002
1155,2.1,2.7700000000000005
1156,1.8,2.6799999999999997
1157,2.4100000000000006,2.7099999999999995
1158,4.0200000000000005,3.7899999999999996
1159,3.7,1.5799999999999998
1160,5.83,2.6799999999999997
1161,4.140000000000001,3.1300000000000003
1162,0.7,3.1399999999999997
1163,3.5100000000000002,4.13
1164,0.5,2.5799999999999996
1165,2.8,6.300000000000001
1166,3.3400000000000003,4.24
1167,4.48,4.09
1168,1.48,1.4300000000000002
1169,3.5400000000000005,2.2
1170,4.4,5.17
1171,3.2300000000000004,2.99
1172,4.1,3.1
1173,1.5,1.79
1174,3.3200000000000003,3.0799999999999996
1175,3.4600000000000004,3.1599999999999997
1176,4.2,3.4299999999999997
1177,4.44,2.9199999999999995
1178,2.8700000000000006,3.2299999999999995
1179,4.0200000000000005,5.590000000000001
1180,3.6500000000000004,4.1
1181,4.07,2.7
1182,3.1800000000000006,2.6700000000000004
1183,3.1700000000000004,1.95
1184,3.8,3.1299999999999994
1185,3.8,2.4199999999999995
1186,1.6,3.1299999999999994
1187,4.2700000000000005,2.4199999999999995
1188,2.1200000000000006,3.7700000000000005
1189,3.4800000000000004,4.409999999999999
1190,3.3,2.7399999999999998
1191,4.62,4.010000000000001
1192,3.7100000000000004,3.3799999999999994
1193,4.96,3.0200000000000005
1194,0.6,2.7399999999999998
1195,2.2,3.5
1196,3.2500000000000004,1.48
1197,2.49,2.5
1198,3.2700000000000005,1.8
1199,4.1,1.77
1200,5.430000000000001,1.01
1201,2.5300000000000002,4.3
1202,1.48,2.99
1203,3.9800000000000004,3.1000000000000005
1204,1.98,3.4600000000000004
1205,1.44,3.0900000000000003
1206,4.82,3.3
1207,4.7,3.0800000000000005
1208,4.1000000000000005,0.45
1209,1.71,2.0899999999999994
1210,4.2700000000000005,2.0
1211,3.0,2.7
1212,3.8000000000000003,1.0899999999999999
1213,3.6,2.76
1214,3.4600000000000004,2.4699999999999998
1215,2.7700000000000005,3.1
1216,4.800000000000001,3.28
1217,3.7,1.5
1218,3.9,4.79
1219,2.0600000000000005,3.28
1220,3.7,2.7
1221,3.4800000000000004,3.0999999999999996
1222,2.45,3.5799999999999996
1223,3.3,4.25
1224,2.1700000000000004,2.1400000000000006
1225,2.5300000000000002,0.31
1226,3.2500000000000004,2.8
1227,3.0200000000000005,3.26
1228,3.1,4.3100000000000005
1229,2.8,2.4399999999999995
1230,2.49,3.2300000000000004
1231,2.4300000000000006,3.26
1232,1.9499999999999997,2.4399999999999995
1233,4.32,2.3799999999999994
1234,2.6700000000000004,3.6599999999999997
1235,4.930000000000001,3.3399999999999994
1236,2.3,0.88
1237,1.0,1.22
1238,4.54,3.5600000000000005
1239,3.7100000000000004,2.1999999999999997
1240,3.9800000000000004,3.3499999999999996
1241,2.45,2.1
1242,1.3,2.3799999999999994
1243,2.6400000000000006,3.5000000000000004
1244,2.2700000000000005,3.3499999999999996
1245,3.0700000000000003,3.5800000000000005
1246,3.3900000000000006,0.52
1247,3.0600000000000005,2.1500000000000004
1248,2.5900000000000003,4.3500000000000005
1249,1.2,4.87
1250,1.1,1.0
1251,2.9,3.1
1252,2.9,3.7700000000000005
1253,3.1400000000000006,1.01
1254,3.95,1.4
1255,4.390000000000001,2.03
1256,3.2,1.4000000000000001
1257,4.920000000000001,2.5799999999999996
1258,2.3,3.6199999999999997
1259,3.3200000000000003,2.5799999999999996
1260,2.4300000000000006,3.6100000000000003
1261,4.1,2.8999999999999995
1262,3.4,3.0500000000000003
1263,1.65,3.8399999999999994
1264,3.6100000000000003,2.1599999999999997
1265,2.7600000000000002,2.5599999999999996
1266,3.6000000000000005,4.3
1267,5.3,1.45
1268,1.3,4.34
1269,3.6,4.32
1270,4.8,4.340000000000001
1271,3.1500000000000004,3.2499999999999996
1272,2.4200000000000004,3.28
1273,4.630000000000001,3.4299999999999997
1274,2.3,3.7100000000000004
1275,1.88,0.5
1276,3.3000000000000003,2.6000000000000005
1277,2.95,2.5199999999999996
1278,2.5,2.8699999999999997
1279,3.4800000000000004,1.6
1280,2.6800000000000006,2.8600000000000003
1281,1.7,2.9599999999999995
1282,2.6800000000000006,3.4299999999999997
1283,0.8,3.0300000000000002
1284,0.8,1.03
1285,5.36,1.44
1286,3.7,2.8
1287,3.74,3.1900000000000004
1288,4.29,4.319999999999999
1289,4.0600000000000005,3.1
1290,3.6900000000000004,3.4499999999999997
1291,2.8400000000000003,4.96
1292,2.3200000000000003,1.56
1293,4.29,3.3199999999999994
1294,3.47,3.5999999999999996
1295,2.6000000000000005,4.4
1296,1.8,1.8
1297,4.5,2.9
1298,5.3,3.76
1299,4.590000000000001,3.76
1300,2.6,3.7700000000000005
1301,3.5,2.6500000000000004
1302,4.090000000000001,3.3199999999999994
1303,3.7,0.64
1304,2.8900000000000006,1.7
1305,3.8600000000000003,3.5700000000000003
1306,3.3500000000000005,0.8300000000000001
1307,4.0,1.9
1308,4.07,2.8700000000000006
1309,3.7,1.6
1310,3.4400000000000004,2.8299999999999996
1311,3.0,3.2100000000000004
1312,1.5699999999999998,3.9999999999999996
1313,1.5,2.9000000000000004
1314,3.9000000000000004,3.3699999999999997
1315,3.7100000000000004,2.8299999999999996
1316,3.8000000000000003,1.23
1317,2.9800000000000004,7.33
1318,2.6800000000000006,2.3
1319,3.8600000000000003,2.74
1320,3.3,1.4
1321,4.19,1.86
1322,2.8500000000000005,1.86
1323,2.9,2.9300000000000006
1324,1.5,2.3800000000000003
1325,2.7900000000000005,1.23
1326,3.6,3.3299999999999996
1327,4.970000000000001,1.48
1328,2.9600000000000004,2.6099999999999994
1329,2.8500000000000005,0.55
1330,4.9,4.96
1331,2.9300000000000006,3.1899999999999995
1332,5.340000000000001,2.8400000000000003
1333,1.3199999999999998,3.5999999999999996
1334,3.3000000000000003,3.5999999999999996
1335,2.2600000000000002,4.93
1336,1.89,3.6
1337,3.5300000000000002,4.2
1338,4.21,3.5199999999999996
1339,3.4,3.0199999999999996
1340,2.0000000000000004,4.159999999999999
1341,4.9,3.3500000000000005
1342,1.1,2.7
1343,3.1700000000000004,2.7600000000000002
1344,3.9,2.45
1345,1.6,3.8
1346,3.9700000000000006,3.4300000000000006
1347,4.1,3.5799999999999996
1348,2.7700000000000005,1.87
1349,5.69,3.7299999999999995
1350,1.6199999999999999,3.1599999999999997
1351,1.54,3.4199999999999995
1352,3.3000000000000003,2.8
1353,3.7,3.0
1354,3.8100000000000005,4.25
1355,5.12,3.7299999999999995
1356,4.11,2.7900000000000005
1357,1.9,4.109999999999999
1358,3.0,3.8699999999999997
1359,3.7,3.8399999999999994
1360,3.0,3.0100000000000002
1361,3.1200000000000006,5.180000000000001
1362,1.2,3.3099999999999996
1363,3.2,3.2499999999999996
1364,4.58,2.2899999999999996
1365,2.1,4.1
1366,3.3300000000000005,3.0199999999999996
1367,4.0200000000000005,4.41
1368,3.72,4.7
1369,2.4300000000000006,4.81
1370,5.94,1.58
1371,4.3,0.9600000000000001
1372,3.2900000000000005,1.7
1373,2.45,2.8500000000000005
1374,2.0300000000000002,3.2500000000000004
1375,3.1400000000000006,2.5
1376,2.8600000000000003,2.03
1377,5.58,3.3900000000000006
1378,2.9800000000000004,1.58
1379,3.24,2.5300000000000002
1380,4.550000000000001,3.1099999999999994
1381,2.9600000000000004,2.6499999999999995
1382,4.62,4.54
1383,3.8500000000000005,3.7199999999999998
1384,2.3,2.7
1385,4.4,2.2899999999999996
1386,3.2100000000000004,3.8799999999999994
1387,3.7300000000000004,3.3
1388,3.7,2.6299999999999994
1389,3.1400000000000006,4.28
1390,3.45,1.82
1391,4.08,2.55
1392,2.8,2.6299999999999994
1393,1.3599999999999999,3.1799999999999997
1394,4.83,2.2899999999999996
1395,2.3500000000000005,2.6299999999999994
1396,2.9,3.1899999999999995
1397,4.090000000000001,3.1799999999999997
1398,3.3000000000000003,2.7099999999999995
1399,2.4300000000000006,5.31
1400,3.0500000000000003,3.6
1401,4.640000000000001,5.680000000000001
1402,4.19,4.06
1403,0.6,4.0
1404,1.22,3.4399999999999995
1405,4.69,4.0200000000000005
1406,2.6,3.24
1407,3.0200000000000005,2.99
1408,3.4800000000000004,3.96
1409,3.1,2.9499999999999997
1410,2.3900000000000006,5.720000000000001
1411,7.66,3.9699999999999998
1412,1.3,6.0600000000000005
1413,3.1600000000000006,0.7400000000000001
1414,3.2600000000000002,2.2699999999999996
1415,2.1,1.4200000000000002
1416,2.2800000000000002,3.8999999999999995
1417,1.93,5.34
1418,2.4300000000000006,1.5899999999999999
1419,3.1,2.4
1420,4.62,1.84
1421,4.590000000000001,1.9
1422,2.5100000000000002,3.4299999999999997
1423,3.9000000000000004,4.96
1424,2.0900000000000003,3.1800000000000006
1425,3.0,3.4299999999999997
1426,3.0300000000000002,3.5699999999999994
1427,2.9,3.6400000000000006
1428,3.5400000000000005,2.9099999999999997
1429,4.340000000000001,2.6699999999999995
1430,4.15,3.6
1431,3.5700000000000003,2.8699999999999997
1432,3.2,0.37
1433,4.41,2.3499999999999996
1434,3.8300000000000005,3.22
1435,1.3,3.5700000000000003
1436,1.9899999999999998,1.2
1437,3.1200000000000006,2.4
1438,3.4,2.8699999999999997
1439,3.7700000000000005,3.3299999999999996
1440,2.5400000000000005,3.3
1441,2.1,3.0300000000000002
1442,3.9,3.76
1443,3.3500000000000005,3.2699999999999996
1444,3.7700000000000005,0.8
1445,3.6500000000000004,2.4
1446,3.7700000000000005,0.8
1447,1.31,2.0
1448,4.74,3.9700000000000006
1449,5.430000000000001,4.48
1450,4.54,3.3
1451,2.4,2.0
1452,5.9,3.9300000000000006
1453,2.0,4.13
1454,3.2500000000000004,4.800000000000001
1455,2.9,3.8199999999999994
1456,4.32,3.4799999999999995
1457,3.8800000000000003,1.03
1458,2.95,2.1000000000000005
1459,4.0600000000000005,3.4
1460,3.99,0.7
1461,3.7,2.0
1462,3.5,0.3
1463,1.7,3.8
1464,2.8900000000000006,3.0
1465,6.04,1.4
1466,4.86,3.5899999999999994
1467,0.8,1.33
1468,2.6100000000000003,0.18
1469,3.9800000000000004,3.6399999999999997
1470,3.6100000000000003,3.8300000000000005
1471,3.1600000000000006,1.85
1472,4.15,1.4
1473,1.46,2.5899999999999994
1474,3.2300000000000004,2.3799999999999994
1475,5.66,4.75
1476,3.1000000000000005,3.7500000000000004
1477,5.2,3.6499999999999995
1478,4.5,2.3799999999999994
1479,1.9,2.6500000000000004
1480,2.3000000000000003,3.6499999999999995
1481,4.29,2.8999999999999995
1482,4.090000000000001,4.119999999999999
1483,3.7,1.02
1484,3.0900000000000003,4.49
1485,3.5800000000000005,4.12
1486,2.49,2.8
1487,3.2,3.0200000000000005
1488,4.590000000000001,3.5899999999999994
1489,4.7700000000000005,2.9499999999999997
1490,4.16,3.1200000000000006
1491,2.9,4.12
1492,2.4600000000000004,0.16000000000000003
1493,5.21,1.6199999999999999
1494,3.7,3.6
1495,4.720000000000001,3.4200000000000004
1496,2.95,2.1000000000000005
1497,0.6,0.4
1498,3.3100000000000005,2.5
1499,3.74,3.0999999999999996
1500,3.1600000000000006,3.03
1501,1.0,2.0
1502,4.15,3.3499999999999996
1503,4.28,3.3300000000000005
1504,2.4300000000000006,3.3600000000000003
1505,4.390000000000001,4.239999999999999
1506,3.2100000000000004,4.56
1507,3.4,1.3
1508,4.0600000000000005,2.9100000000000006
1509,2.45,0.52
1510,3.5700000000000003,3.5300000000000002
1511,5.3100000000000005,3.7900000000000005
1512,1.4,1.7
1513,0.8,3.3100000000000005
1514,1.5,3.0999999999999996
1515,3.49,3.4600000000000004
1516,2.7900000000000005,4.01
1517,2.7,2.9100000000000006
1518,3.1900000000000004,2.7399999999999998
1519,3.3000000000000003,3.3299999999999996
1520,3.2500000000000004,2.1499999999999995
1521,2.0500000000000003,4.91
1522,2.6400000000000006,2.01
1523,2.6,3.5200000000000005
1524,4.7,2.7099999999999995
1525,1.5,3.8199999999999994
1526,5.78,3.4199999999999995
1527,5.8100000000000005,2.6299999999999994
1528,3.9,3.8900000000000006
1529,1.5,4.239999999999999
1530,4.9,3.6599999999999997
1531,3.5,2.01
1532,3.0100000000000002,3.4099999999999997
1533,3.7600000000000002,3.5
1534,4.2700000000000005,3.9800000000000004
1535,1.27,3.0200000000000005
1536,3.7900000000000005,4.63
1537,3.0800000000000005,4.04
1538,3.5,3.2
1539,4.5200000000000005,1.6400000000000001
1540,3.5500000000000003,1.3
1541,3.8400000000000003,2.7399999999999998
1542,1.8,4.09
1543,0.39,1.09
1544,2.0000000000000004,1.92
1545,3.1,4.04
1546,0.7,5.1899999999999995
1547,2.5100000000000002,4.79
1548,4.7,3.3699999999999997
1549,6.630000000000001,1.5
1550,4.2,2.2600000000000002
1551,1.3,3.7700000000000005
1552,2.1900000000000004,1.55
1553,2.1,4.1
1554,2.8000000000000003,2.2
1555,3.1900000000000004,2.47
1556,4.550000000000001,4.2299999999999995
1557,1.75,3.5900000000000003
1558,3.0400000000000005,4.119999999999999
1559,4.16,4.010000000000001
1560,3.3200000000000003,3.7899999999999996
1561,3.0400000000000005,2.1300000000000003
1562,4.79,4.38
1563,4.130000000000001,2.4299999999999997
1564,3.3,3.5899999999999994
1565,2.3300000000000005,2.8
1566,2.3900000000000006,3.7899999999999996
1567,2.3900000000000006,2.49
1568,1.8399999999999999,3.4499999999999997
1569,3.6800000000000006,4.52
1570,4.96,3.5899999999999994
1571,6.880000000000001,2.0
1572,3.5900000000000003,1.0
1573,2.99,3.26
1574,3.5200000000000005,1.1500000000000001
1575,2.8600000000000003,3.5100000000000002
1576,3.1600000000000006,2.5800000000000005
1577,2.2,1.98
1578,4.420000000000001,4.7
1579,2.8000000000000003,3.7499999999999996
1580,2.6,3.1799999999999997
1581,4.44,3.0400000000000005
1582,2.7700000000000005,3.4099999999999997
1583,4.5,0.15000000000000002
1584,2.1400000000000006,2.0799999999999996
1585,3.2,2.74
1586,1.5,3.72
1587,2.99,0.5
1588,3.5200000000000005,2.1599999999999997
1589,5.8100000000000005,1.46
1590,3.95,2.4999999999999996
1591,2.5,2.9699999999999998
1592,3.7800000000000002,1.9300000000000002
1593,4.0,2.9
1594,2.8800000000000003,0.76
1595,2.1,4.739999999999999
1596,2.99,3.8
1597,4.08,1.8399999999999999
1598,2.5,2.7299999999999995
1599,4.69,4.01
1600,0.8,3.4399999999999995
1601,2.1,4.1499999999999995
1602,2.1400000000000006,1.1300000000000001
1603,3.6300000000000003,4.37
1604,3.2300000000000004,2.6399999999999997
1605,4.0200000000000005,5.760000000000001
1606,3.3,3.5100000000000002
1607,1.51,3.22
1608,3.9100000000000006,3.4399999999999995
1609,3.5900000000000003,2.5200000000000005
1610,3.99,2.3099999999999996
1611,4.180000000000001,1.6099999999999999
1612,3.0,1.69
1613,3.95,2.6299999999999994
1614,3.0800000000000005,3.6999999999999997
1615,3.4,3.5
1616,4.180000000000001,4.81
1617,3.1700000000000004,3.3400000000000003
1618,1.06,2.8
1619,2.6600000000000006,4.76
1620,5.03,2.6299999999999994
1621,3.6700000000000004,2.3500000000000005
1622,2.6400000000000006,3.1
1623,4.82,5.119999999999999
1624,3.8,3.26
1625,2.6800000000000006,1.8599999999999999
1626,4.300000000000001,2.4
1627,5.11,2.9399999999999995
1628,3.3,3.6599999999999997
1629,1.3,4.08
1630,2.3200000000000003,5.119999999999999
1631,3.8800000000000003,3.76
1632,1.4,2.3999999999999995
1633,2.1000000000000005,3.26
1634,3.47,3.5200000000000005
1635,2.7500000000000004,5.119999999999999
1636,4.91,2.3999999999999995
1637,3.24,2.9999999999999996
1638,2.3900000000000006,3.76
1639,1.73,1.65
1640,3.8800000000000003,3.9
1641,1.0,0.8400000000000001
1642,2.47,3.0200000000000005
1643,3.8800000000000003,2.4999999999999996
1644,3.5500000000000003,2.6799999999999997
1645,2.9,3.1999999999999997
1646,4.180000000000001,2.4999999999999996
1647,3.7500000000000004,2.6799999999999997
1648,3.3,3.6299999999999994
1649,3.99,1.16
1650,4.5,3.8499999999999996
1651,1.91,2.3800000000000003
1652,3.1,3.0
1653,1.9,2.7299999999999995
1654,0.5,2.2099999999999995
1655,2.9100000000000006,3.3300000000000005
1656,5.2,2.01
1657,5.2,2.7100000000000004
1658,3.1800000000000006,4.49
1659,2.3000000000000003,2.2099999999999995
1660,2.1900000000000004,3.6899999999999995
1661,4.130000000000001,2.1999999999999997
1662,3.2300000000000004,3.6299999999999994
1663,2.9800000000000004,5.390000000000001
1664,3.4000000000000004,2.5900000000000003
1665,3.0500000000000003,2.9099999999999997
1666,2.0300000000000002,3.05
1667,3.4400000000000004,3.1300000000000003
1668,1.3,2.4599999999999995
1669,0.9,3.4600000000000004
1670,3.2,3.1499999999999995
1671,2.9600000000000004,3.9499999999999997
1672,2.74,1.06
1673,2.1,2.9499999999999997
1674,4.61,3.3499999999999996
1675,2.9,3.4799999999999995
1676,3.2,2.6999999999999997
1677,3.1900000000000004,4.880000000000001
1678,3.47,4.28
1679,3.5000000000000004,4.52
1680,2.6900000000000004,2.5400000000000005
1681,3.8,4.27
1682,4.550000000000001,2.9600000000000004
1683,1.0,2.1099999999999994
1684,3.8900000000000006,3.0599999999999996
1685,4.260000000000001,2.4899999999999998
1686,2.1100000000000003,2.9499999999999997
1687,2.0700000000000003,3.4200000000000004
1688,3.0100000000000002,2.4899999999999998
1689,3.7900000000000005,0.68
1690,2.0,0.68
1691,5.07,3.8899999999999997
1692,5.1,1.52
1693,3.1800000000000006,6.800000000000001
1694,2.5500000000000003,5.380000000000001
1695,2.0700000000000003,2.5100000000000002
1696,3.4,4.010000000000001
1697,4.4,2.8
1698,2.6200000000000006,3.8899999999999997
1699,2.4,4.29
1700,4.0,3.8000000000000003
1701,3.5,2.6200000000000006
1702,3.1200000000000006,2.5399999999999996
1703,3.3800000000000003,2.1
1704,3.2900000000000005,1.96
1705,4.11,4.630000000000001
1706,2.4400000000000004,2.8800000000000003
1707,3.9000000000000004,3.2099999999999995
1708,3.3200000000000003,2.7099999999999995
1709,4.720000000000001,3.2099999999999995
1710,3.2900000000000005,3.1999999999999997
1711,5.3,2.5300000000000002
1712,2.8,3.1999999999999997
1713,1.43,3.4
1714,3.3700000000000006,1.8
1715,1.3,3.6600000000000006
1716,3.99,2.8199999999999994
1717,1.5,3.2399999999999998
1718,2.6,3.9499999999999997
1719,1.4,5.3500000000000005
1720,1.65,1.21
1721,2.0,3.2699999999999996
1722,3.5,2.74
1723,3.3200000000000003,2.5400000000000005
1724,1.7,2.7
1725,3.0,2.5500000000000003
1726,3.7700000000000005,2.9
1727,1.5,2.8199999999999994
1728,2.6400000000000006,3.1799999999999997
1729,1.79,2.2500000000000004
1730,3.6500000000000004,2.5500000000000003
1731,3.6200000000000006,1.78
1732,2.9100000000000006,3.8800000000000003
1733,3.9400000000000004,3.2199999999999998
1734,3.7300000000000004,3.7399999999999998
1735,3.3800000000000003,1.99
1736,4.090000000000001,2.6300000000000003
1737,,1.99
1738,,3.7399999999999998
1739,,2.3200000000000003
1740,,4.25
1741,,0.8400000000000001
1742,,3.3299999999999996
1743,,6.4
1744,,0.9800000000000001
1745,,4.68
1746,,2.7900000000000005
1747,,3.4
1748,,4.68
1749,,4.6
1750,,2.3700000000000006
1751,,2.2
1752,,1.2
1753,,2.6700000000000004
1754,,1.48
1755,,4.1
1756,,2.8400000000000003
1757,,0.82
1758,,5.0
1759,,0.6799999999999999
1760,,1.52
1761,,2.3
1762,,4.82
1763,,3.0900000000000003
1764,,3.3000000000000003
1765,,4.55
1766,,3.01
1767,,4.859999999999999
1768,,4.579999999999999
1769,,2.9
1770,,3.01
1771,,3.95
1772,,3.1099999999999994
1773,,2.6499999999999995
1774,,3.2699999999999996
1775,,2.55
1776,,3.5699999999999994
1777,,2.6999999999999997
1778,,3.1
1779,,2.0800000000000005
1780,,1.46
1781,,3.5999999999999996
1782,,2.03
1783,,4.62
1784,,1.29
1785,,3.7300000000000004
1786,,3.6599999999999997
1787,,3.8000000000000003
1788,,2.5699999999999994
1789,,2.5800000000000005
1790,,3.1000000000000005
1791,,3.5
1792,,3.7
1793,,3.5
1794,,3.8899999999999997
1795,,1.3499999999999999
1796,,2.1
1797,,4.5
1798,,2.2700000000000005
1799,,2.78
1800,,4.38
1801,,3.3
1802,,4.39
1803,,1.05
1804,,0.78
1805,,5.300000000000001
1806,,2.7399999999999998
1807,,3.3
1808,,0.7
